fishbase_id,Order,Family,Species,Occurrence,FishBase name,Name,Link,image_counts,image_page_link
55227,Lophiiformes,Chaunacidae,Chaunax umbrinus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=55227,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=55227
5598,Eupercaria/misc,Labridae,Cheilinus chlorourus,native,Floral wrasse,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5598,100,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5598
5623,Eupercaria/misc,Labridae,Cheilio inermis,native,Cigar wrasse,Kūpou,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5623,97,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5623
7509,Beloniformes,Exocoetidae,Cheilopogon atrisignis,native,Glider flyingfish,Jenkin's flying fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7509,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7509
1028,Beloniformes,Exocoetidae,Cheilopogon furcatus,native,Spotfin flyingfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1028,57,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1028
13683,Beloniformes,Exocoetidae,Cheilopogon spilonotopterus,native,Stained flyingfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=13683,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=13683
5121,Beloniformes,Exocoetidae,Cheilopogon suttoni,native,Sutton's flyingfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5121,18,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5121
23049,Beloniformes,Exocoetidae,Cheilopogon unicolor,native,Limpid-wing flyingfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23049,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23049
507,Perciformes/Scorpaenoidei,Triglidae,Chelidonichthys kumu,native,Bluefin gurnard,Red gurnard,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=507,22,https://www.fishbase.se/photos/thumbnailssummary.php?ID=507
65618,Scombriformes,Chiasmodontidae,Chiasmodon asper,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=65618,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=65618
10192,Scombriformes,Chiasmodontidae,Chiasmodon niger,native,Black swallower,Black swallower,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10192,13,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10192
22593,Scombriformes,Chiasmodontidae,Chiasmodon subniger,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=22593,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=22593
10206,Tetraodontiformes,Diodontidae,Chilomycterus reticulatus,native,Spotfin burrfish,'O'opu-hui,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10206,46,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10206
7446,Anguilliformes,Chlopsidae,Chilorhinus platyrhynchus,native,Flatnose xenocongrid eel,Flat-nosed xenocongrid eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7446,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7446
1808,Aulopiformes,Chlorophthalmidae,Chlorophthalmus agassizi,native,Shortnose greeneye,Agassiz's thread-sail fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1808,23,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1808
54351,Aulopiformes,Chlorophthalmidae,Chlorophthalmus proridens,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=54351,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=54351
7829,Eupercaria/misc,Scaridae,Chlorurus perspicillatus,native,Spectacled parrotfish,Uhu-uliuli,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7829,26,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7829
66478,Eupercaria/misc,Scaridae,Chlorurus spilurus,native,Pacific bullethead parrotfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=66478,45,https://www.fishbase.se/photos/thumbnailssummary.php?ID=66478
23549,Perciformes/Bembropoidei,Bembropidae,Chrionema chryseres,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23549,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23549
58266,Perciformes/Bembropoidei,Bembropidae,Chrionema squamiceps,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58266,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58266
5668,Ovalentaria/misc,Pomacentridae,Chromis acares,native,Midget chromis,Midget chromis,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5668,10,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5668
7817,Ovalentaria/misc,Pomacentridae,Chromis hanui,endemic,Chocolate-dip Chromis,Chocolate dip damsel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7817,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7817
6599,Ovalentaria/misc,Pomacentridae,Chromis leucura,native,Whitetail chromis,Dark damsel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6599,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6599
7818,Ovalentaria/misc,Pomacentridae,Chromis ovalis,native,Hawaiian chromis,Blue damsel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7818,21,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7818
5669,Ovalentaria/misc,Pomacentridae,Chromis pacifica,native,Pacific bronze Chromis,Agile damsel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5669,15,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5669
9227,Ovalentaria/misc,Pomacentridae,Chromis struhsakeri,endemic,Struhsaker's chromis,Struhsaker's chromis,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=9227,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=9227
5678,Ovalentaria/misc,Pomacentridae,Chromis vanderbilti,native,Vanderbilt's chromis,Blackfin damsel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5678,11,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5678
7819,Ovalentaria/misc,Pomacentridae,Chromis verater,native,Threespot chromis,Three-spot damsel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7819,9,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7819
457,Cichliformes,Cichlidae,Cichla ocellaris,introduced,Peacock cichlid,Tucunare,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=457,45,https://www.fishbase.se/photos/thumbnailssummary.php?ID=457
707,Squaliformes,Squalidae,Cirrhigaleus asper,native,Roughskin spurdog,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=707,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=707
7768,Eupercaria/misc,Labridae,Cirrhilabrus jordani,native,Flame wrasse,Flame wrasse,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7768,17,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7768
8052,Anguilliformes,Ophichthidae,Cirrhimuraena playfairii,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=8052,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=8052
6604,Centrarchiformes,Cirrhitidae,Cirrhitichthys aprinus,native,Spotted hawkfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6604,34,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6604
7792,Centrarchiformes,Cirrhitidae,Cirrhitops fasciatus,native,Redbarred hawkfish,Pili-ko`a,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7792,16,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7792
5831,Centrarchiformes,Cirrhitidae,Cirrhitus pinnulatus,native,Stocky hawkfish,O'opu kai,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5831,46,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5831
4396,Blenniiformes,Blenniidae,Cirripectes obscurus,native,Gargantuan blenny,Pāo'o,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4396,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4396
4399,Blenniiformes,Blenniidae,Cirripectes quagga,native,Squiggly blenny,Dotted-line blenny,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4399,18,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4399
4403,Blenniiformes,Blenniidae,Cirripectes vanderbilti,native,Scarface blenny,Pāo'o,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4403,7,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4403
4404,Blenniiformes,Blenniidae,Cirripectes variolosus,native,Red-speckled blenny,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4404,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4404
293,Siluriformes,Clariidae,Clarias fuscus,introduced,Hong Kong catfish,O'opu kui,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=293,12,https://www.fishbase.se/photos/thumbnailssummary.php?ID=293
16728,Aulopiformes,Evermannellidae,Coccorella atlantica,native,Atlantic sabretooth,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16728,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16728
51661,Gadiformes,Macrouridae,Coelorinchus aratrum,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=51661,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=51661
51662,Gadiformes,Macrouridae,Coelorinchus doryssus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=51662,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=51662
52358,Gadiformes,Macrouridae,Coelorinchus gladius,endemic,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=52358,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=52358
52267,Gadiformes,Macrouridae,Coelorinchus spilonotus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=52267,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=52267
12967,Beloniformes,Scomberesocidae,Cololabis adoceta,native,Saury,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=12967,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=12967
303,Beloniformes,Scomberesocidae,Cololabis saira,native,Pacific saury,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=303,34,https://www.fishbase.se/photos/thumbnailssummary.php?ID=303
263,Characiformes,Serrasalmidae,Colossoma macropomum,introduced,Cachama,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=263,77,https://www.fishbase.se/photos/thumbnailssummary.php?ID=263
67042,Anguilliformes,Congridae,Conger marginatus,native,Hawaiian mustache conger,Puhi uha,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=67042,13,https://www.fishbase.se/photos/thumbnailssummary.php?ID=67042
58537,Anguilliformes,Congridae,Conger oligoporus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58537,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58537
25824,Anguilliformes,Congridae,Congriscus megastoma,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=25824,12,https://www.fishbase.se/photos/thumbnailssummary.php?ID=25824
3517,Eupercaria/misc,Priacanthidae,Cookeolus japonicus,native,Longfinned bullseye,Aweoweo,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=3517,48,https://www.fishbase.se/photos/thumbnailssummary.php?ID=3517
1397,Cichliformes,Cichlidae,Coptodon rendalli,introduced,Redbreast tilapia,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1397,26,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1397
1390,Cichliformes,Cichlidae,Coptodon zillii,introduced,Redbelly tilapia,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1390,101,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1390
60816,Eupercaria/misc,Labridae,Coris ballieui,native,,Sand wrasse,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=60816,19,https://www.fishbase.se/photos/thumbnailssummary.php?ID=60816
7827,Eupercaria/misc,Labridae,Coris flavovittata,native,Yellowstripe coris,Hilu,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7827,17,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7827
5625,Eupercaria/misc,Labridae,Coris gaimard,native,African coris,Hinalea-'aki-lolo,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5625,58,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5625
7826,Eupercaria/misc,Labridae,Coris venusta,native,Elegant coris,Elegant wrasse,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7826,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7826
7777,Siluriformes,Callichthyidae,Corydoras aeneus,introduced,Bronze corydoras,Bronze catfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7777,64,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7777
7,Carangiformes,Coryphaenidae,Coryphaena equiselis,native,Pompano dolphinfish,Mahimahi,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7,56,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7
6,Carangiformes,Coryphaenidae,Coryphaena hippurus,native,Common dolphinfish,Mahi mahi lapa,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6,250,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6
52230,Gadiformes,Macrouridae,Coryphaenoides longicirrhus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=52230,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=52230
5965,Syngnathiformes,Syngnathidae,Corythoichthys schultzi,native,Schultz's pipefish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5965,33,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5965
7875,Syngnathiformes,Syngnathidae,Cosmocampus balli,endemic,Ball's pipe fish,Pipefish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7875,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7875
5659,Mugiliformes,Mugilidae,Crenimugil seheli,native,Bluespot mullet,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5659,24,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5659
6457,Perciformes/Serranoidei,Serranidae,Cromileptes altivelis,introduced,Humpback grouper,Humpback grouper,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6457,60,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6457
7775,Cichliformes,Cichlidae,Cryptoheros spilurus,introduced,Blue-eye cichlid,Sculli,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7775,22,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7775
3098,Lophiiformes,Ceratiidae,Cryptopsaras couesii,native,Triplewart seadevil,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=3098,10,https://www.fishbase.se/photos/thumbnailssummary.php?ID=3098
58169,Acropomatiformes,Creediidae,Crystallodytes cookei,native,Cooke's sandburrower,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58169,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58169
6013,Acanthuriformes,Acanthuridae,Ctenochaetus hawaiiensis,native,Chevron tang,Hawaiian kole,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6013,12,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6013
6014,Acanthuriformes,Acanthuridae,Ctenochaetus marginatus,native,Striped-fin surgeonfish,Blue-spotted bristletooth,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6014,13,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6014
6015,Acanthuriformes,Acanthuridae,Ctenochaetus strigosus,native,Spotted surgeonfish,Kole,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6015,26,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6015
10197,Scombriformes,Nomeidae,Cubiceps baxteri,native,Black fathead,Black cubiceps,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10197,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10197
9888,Scombriformes,Nomeidae,Cubiceps capensis,native,Cape fathead,Cape cubiceps,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=9888,9,https://www.fishbase.se/photos/thumbnailssummary.php?ID=9888
3919,Scombriformes,Nomeidae,Cubiceps paradoxus,native,Longfin cigarfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=3919,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=3919
5049,Scombriformes,Nomeidae,Cubiceps pauciradiatus,native,Bigeye cigarfish,Gunther's nomeid fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5049,18,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5049
5116,Stomiiformes,Gonostomatidae,Cyclothone acclinidens,native,Benttooth bristlemouth,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5116,13,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5116
9968,Stomiiformes,Gonostomatidae,Cyclothone alba,native,Bristlemouth,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=9968,7,https://www.fishbase.se/photos/thumbnailssummary.php?ID=9968
7384,Stomiiformes,Gonostomatidae,Cyclothone atraria,native,Deep-water bristlemouth,Deep-water bristle-mouth fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7384,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7384
9983,Stomiiformes,Gonostomatidae,Cyclothone obscura,native,Hidden bristlemouth,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=9983,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=9983
6966,Stomiiformes,Gonostomatidae,Cyclothone pallida,native,Tan bristlemouth,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6966,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6966
6967,Stomiiformes,Gonostomatidae,Cyclothone pseudopallida,native,Slender bristlemouth,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6967,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6967
25278,Stomiiformes,Gonostomatidae,Cyclothone signata,native,Showy bristlemouth,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=25278,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=25278
9108,Saccopharyngiformes,Cyematidae,Cyema atrum,native,Bobtail eel,Bobtail snipe eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=9108,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=9108
6081,Eupercaria/misc,Labridae,Cymolutes lecluse,native,Sharp-headed wrasse,Lae-nihi,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6081,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6081
5608,Eupercaria/misc,Labridae,Cymolutes torquatus,native,Finescale razorfish,Lae nihi,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5608,24,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5608
1450,Cypriniformes,Cyprinidae,Cyprinus carpio,introduced,Common carp,Nishigoi,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1450,275,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1450
